"","year","month","siteID","mean_hum","datetime"
"489",2021,11,"KONZ",58.3608712942878,2021-11-01
"490",2021,11,"ORNL",62.5645362622036,2021-11-01
"491",2021,11,"OSBS",79.3334346261495,2021-11-01
"492",2021,11,"SERC",67.6061916376307,2021-11-01
"493",2021,11,"TALL",71.6140905898876,2021-11-01
"494",2021,11,"UKFS",59.0728486543167,2021-11-01
"495",2021,12,"BLAN",66.1319092436975,2021-12-01
"496",2021,12,"KONZ",58.6513353514968,2021-12-01
"497",2021,12,"ORNL",74.6898250524843,2021-12-01
"498",2021,12,"OSBS",83.1269883641341,2021-12-01
"499",2021,12,"SERC",67.8580927656629,2021-12-01
"500",2021,12,"TALL",88.565584045584,2021-12-01
"501",2021,12,"UKFS",62.0089644670051,2021-12-01
"502",2022,1,"BLAN",68.6593200942444,2022-01-01
"503",2022,1,"KONZ",58.8083786610879,2022-01-01
"504",2022,1,"ORNL",67.5062914143213,2022-01-01
"505",2022,1,"OSBS",73.8112322274881,2022-01-01
"506",2022,1,"SERC",65.7045487234808,2022-01-01
"507",2022,1,"TALL",71.6780148048452,2022-01-01
"508",2022,1,"UKFS",60.2372711978466,2022-01-01
"509",2022,2,"BLAN",64.3538593226647,2022-02-01
"510",2022,2,"KONZ",49.2088011913626,2022-02-01
"511",2022,2,"ORNL",60.037810483871,2022-02-01
"512",2022,2,"OSBS",74.4283497966299,2022-02-01
"513",2022,2,"SERC",67.4230398481973,2022-02-01
"514",2022,2,"TALL",70.7873075250109,2022-02-01
"515",2022,2,"UKFS",53.7635865921788,2022-02-01
"516",2022,3,"BLAN",63.0299730730394,2022-03-01
"517",2022,3,"KONZ",58.3194693877551,2022-03-01
"518",2022,3,"ORNL",53.3881200151918,2022-03-01
"519",2022,3,"OSBS",72.0666247191011,2022-03-01
"520",2022,3,"SERC",64.1071959694232,2022-03-01
"521",2022,3,"TALL",66.854745503253,2022-03-01
"522",2022,3,"UKFS",60.5814690982776,2022-03-01
"523",2022,4,"BLAN",62.6752777777778,2022-04-01
"524",2022,4,"KONZ",50.0571232876712,2022-04-01
"525",2022,4,"ORNL",56.9877342218738,2022-04-01
"526",2022,4,"OSBS",69.889669384058,2022-04-01
"527",2022,4,"SERC",61.7017864768683,2022-04-01
"528",2022,4,"TALL",65.2263177966102,2022-04-01
"529",2022,4,"UKFS",54.9713034410845,2022-04-01
"530",2022,5,"BLAN",82.4767298402081,2022-05-01
"531",2022,5,"KONZ",70.8703836500538,2022-05-01
"532",2022,5,"ORNL",73.7481874356334,2022-05-01
"533",2022,5,"OSBS",72.6731393092743,2022-05-01
"534",2022,5,"SERC",78.8551843971631,2022-05-01
"535",2022,5,"TALL",73.1713499344692,2022-05-01
"536",2022,5,"UKFS",73.479177596597,2022-05-01
"537",2022,6,"BLAN",80.1237103103817,2022-06-01
"538",2022,6,"KONZ",78.2761428571429,2022-06-01
"539",2022,6,"ORNL",67.2140112596763,2022-06-01
"540",2022,6,"OSBS",75.3393111211166,2022-06-01
"541",2022,6,"SERC",74.1160189739986,2022-06-01
"542",2022,6,"TALL",75.4054392601934,2022-06-01
"543",2022,6,"UKFS",72.7518047218888,2022-06-01
"544",2022,7,"BLAN",90.5223269639066,2022-07-01
"545",2022,7,"KONZ",69.6628758169935,2022-07-01
"546",2022,7,"ORNL",83.450299051787,2022-07-01
"547",2022,7,"OSBS",85.8080088195387,2022-07-01
"548",2022,7,"SERC",82.9155371024735,2022-07-01
"549",2022,7,"TALL",80.3213895527484,2022-07-01
"550",2022,7,"UKFS",72.8726854395604,2022-07-01
"551",2022,8,"BLAN",91.4181266102319,2022-08-01
"552",2022,8,"KONZ",66.1699004120879,2022-08-01
"553",2022,8,"ORNL",82.6344155324259,2022-08-01
"554",2022,8,"OSBS",85.7525187032419,2022-08-01
"555",2022,8,"SERC",82.950708176531,2022-08-01
"556",2022,8,"TALL",83.2066383581033,2022-08-01
"557",2022,8,"UKFS",75.0963322992072,2022-08-01
"558",2022,9,"BLAN",91.9077729416032,2022-09-01
"559",2022,9,"KONZ",58.7768658318426,2022-09-01
"560",2022,9,"ORNL",75.2625189189189,2022-09-01
"561",2022,9,"OSBS",83.6977856135402,2022-09-01
"562",2022,9,"SERC",81.7046313202247,2022-09-01
"563",2022,9,"TALL",72.3534676564157,2022-09-01
"564",2022,9,"UKFS",65.1764963248162,2022-09-01
"565",2022,10,"BLAN",86.2871691678035,2022-10-01
"566",2022,10,"KONZ",49.654296321296,2022-10-01
"567",2022,10,"ORNL",64.0903376534789,2022-10-01
"568",2022,10,"OSBS",73.2423871409029,2022-10-01
"569",2022,10,"SERC",73.9298171745152,2022-10-01
"570",2022,10,"TALL",63.0776372315036,2022-10-01
"571",2022,10,"UKFS",52.4751007857875,2022-10-01
"572",2022,11,"BLAN",73.1223329798515,2022-11-01
"573",2022,11,"KONZ",64.2970192307692,2022-11-01
"574",2022,11,"ORNL",62.2619602977667,2022-11-01
"575",2022,11,"OSBS",85.2479150579151,2022-11-01
"576",2022,11,"SERC",69.3507857911733,2022-11-01
"577",2022,11,"TALL",72.3905221745351,2022-11-01
"578",2022,11,"UKFS",65.8480710479574,2022-11-01
"579",2022,12,"BLAN",73.0450502599653,2022-12-01
"580",2022,12,"KONZ",71.4688732888733,2022-12-01
"581",2022,12,"ORNL",69.6546478873239,2022-12-01
"582",2022,12,"OSBS",80.4995809199319,2022-12-01
"583",2022,12,"SERC",69.8792567311339,2022-12-01
"584",2022,12,"TALL",74.8904672897196,2022-12-01
"585",2022,12,"UKFS",71.3656911966988,2022-12-01
"586",2023,1,"BLAN",75.3991210277214,2023-01-01
"587",2023,1,"KONZ",74.8404509943182,2023-01-01
"588",2023,1,"ORNL",73.9160066989207,2023-01-01
"589",2023,1,"OSBS",71.663417677643,2023-01-01
"590",2023,1,"SERC",71.412562432139,2023-01-01
"591",2023,1,"TALL",72.6002705551651,2023-01-01
"592",2023,1,"UKFS",73.610922860162,2023-01-01
"593",2023,2,"BLAN",63.8914430284858,2023-02-01
"594",2023,2,"KONZ",59.0349187759728,2023-02-01
"595",2023,2,"ORNL",67.0331906460563,2023-02-01
"596",2023,2,"OSBS",75.5567008741923,2023-02-01
"597",2023,2,"SERC",64.2903543158688,2023-02-01
"598",2023,2,"TALL",71.8508762490392,2023-02-01
"599",2023,2,"UKFS",63.0983013904547,2023-02-01
"600",2023,3,"BLAN",61.9738919102651,2023-03-01
"601",2023,3,"KONZ",67.1822210489264,2023-03-01
"602",2023,3,"ORNL",54.4008605135323,2023-03-01
"603",2023,3,"OSBS",70.5341703881828,2023-03-01
"604",2023,3,"SERC",60.2858574380165,2023-03-01
"605",2023,3,"TALL",62.3585837057408,2023-03-01
"606",2023,3,"UKFS",69.7296769711705,2023-03-01
"607",2023,4,"BLAN",62.2322190912293,2023-04-01
"608",2023,4,"KONZ",48.1716666666667,2023-04-01
"609",2023,4,"ORNL",59.7016646706587,2023-04-01
"610",2023,4,"OSBS",71.6678414414414,2023-04-01
"611",2023,4,"SERC",64.0612002918643,2023-04-01
"612",2023,4,"TALL",64.9928002793296,2023-04-01
"613",2023,4,"UKFS",52.9009762900976,2023-04-01
"614",2023,5,"BLAN",71.9141736694678,2023-05-01
"615",2023,5,"KONZ",63.5221234567901,2023-05-01
"616",2023,5,"ORNL",69.322295024527,2023-05-01
"617",2023,5,"OSBS",72.6104866180049,2023-05-01
"618",2023,5,"SERC",70.1879036729037,2023-05-01
"619",2023,5,"TALL",72.7427495741056,2023-05-01
"620",2023,5,"UKFS",66.8133344815708,2023-05-01
"621",2023,6,"BLAN",72.2204808387563,2023-06-01
"622",2023,6,"KONZ",65.7276939130435,2023-06-01
"623",2023,6,"ORNL",75.9567193821258,2023-06-01
"624",2023,6,"OSBS",77.4185026929982,2023-06-01
"625",2023,6,"SERC",76.9820600375235,2023-06-01
"626",2023,6,"TALL",70.2834608695652,2023-06-01
"627",2023,6,"UKFS",69.1624536489152,2023-06-01
"628",2023,7,"BLAN",75.4783857979502,2023-07-01
"629",2023,7,"KONZ",69.5729096426163,2023-07-01
"630",2023,7,"ORNL",85.62578042792,2023-07-01
"631",2023,7,"OSBS",80.0569356521739,2023-07-01
"632",2023,7,"SERC",85.0515550423403,2023-07-01
"633",2023,7,"TALL",78.5786342342342,2023-07-01
"634",2023,7,"UKFS",78.4655547498187,2023-07-01
"635",2023,8,"BLAN",69.8424886561955,2023-08-01
"636",2023,8,"KONZ",64.2216021541569,2023-08-01
"637",2023,8,"ORNL",85.0890702479339,2023-08-01
"638",2023,8,"OSBS",79.9165794979079,2023-08-01
"639",2023,8,"SERC",82.7143495077356,2023-08-01
"640",2023,8,"TALL",72.9387762001352,2023-08-01
"641",2023,8,"UKFS",75.2158000896459,2023-08-01
"642",2023,9,"BLAN",76.3177477477477,2023-09-01
"643",2023,9,"KONZ",55.6206330434783,2023-09-01
"644",2023,9,"ORNL",76.4956228253305,2023-09-01
"645",2023,9,"OSBS",78.1015459110473,2023-09-01
"646",2023,9,"SERC",86.2435059171598,2023-09-01
"647",2023,9,"TALL",69.955064798599,2023-09-01
"648",2023,9,"UKFS",63.1339749390881,2023-09-01
"649",2023,10,"BLAN",76.4823196071024,2023-10-01
"650",2023,10,"KONZ",60.6979992955266,2023-10-01
"651",2023,10,"ORNL",69.4385495652174,2023-10-01
"652",2023,10,"OSBS",74.5531127982646,2023-10-01
"653",2023,10,"SERC",81.2734891958909,2023-10-01
"654",2023,10,"TALL",64.6492393192081,2023-10-01
"655",2023,10,"UKFS",64.6288508988368,2023-10-01
